participant_id,model,rating_trait,llm_score,score_type,prompt_type
e6bba1969270,GPT-5,Narcissism,2.0,target_trait_by_prompt,specific
e6bba1969270,GPT-5,Psychopathy,3.75,target_trait_by_prompt,specific
e6bba1969270,GPT-OSS-120B,Machiavellianism,4.0,target_trait_by_prompt,broad
e6bba1969270,GPT-OSS-120B,Narcissism,1.0,target_trait_by_prompt,broad
e6bba1969270,GPT-OSS-120B,Machiavellianism,1.6666666666666667,target_trait_by_prompt,specific
e6bba1969270,GPT-OSS-120B,Narcissism,2.0,target_trait_by_prompt,specific
e6bba1969270,GPT-OSS-120B,Psychopathy,3.0,target_trait_by_prompt,specific
e6bba1969270,Grok-4,Machiavellianism,4.0,target_trait_by_prompt,broad
e6bba1969270,Grok-4,Narcissism,1.0,target_trait_by_prompt,broad
e6bba1969270,Grok-4,Psychopathy,2.0,target_trait_by_prompt,broad
e6bba1969270,Grok-4,Machiavellianism,1.0,target_trait_by_prompt,specific
e6bba1969270,Grok-4,Narcissism,1.5,target_trait_by_prompt,specific
e6bba1969270,Grok-4,Psychopathy,3.5,target_trait_by_prompt,specific
e6bba1969270,LLaMA-3,Machiavellianism,3.75,target_trait_by_prompt,broad
e6bba1969270,LLaMA-3,Narcissism,2.5,target_trait_by_prompt,broad
e6bba1969270,LLaMA-3,Psychopathy,1.75,target_trait_by_prompt,broad
e6bba1969270,LLaMA-3,Machiavellianism,2.25,target_trait_by_prompt,specific
e6bba1969270,LLaMA-3,Narcissism,3.0,target_trait_by_prompt,specific
e6bba1969270,LLaMA-3,Psychopathy,2.25,target_trait_by_prompt,specific
e72068b3f6e9,GPT-5,Machiavellianism,3.0,target_trait_by_prompt,broad
e72068b3f6e9,GPT-5,Narcissism,2.0,target_trait_by_prompt,broad
e72068b3f6e9,GPT-5,Psychopathy,2.75,target_trait_by_prompt,broad
e72068b3f6e9,GPT-5,Machiavellianism,2.0,target_trait_by_prompt,specific
e72068b3f6e9,GPT-5,Narcissism,2.0,target_trait_by_prompt,specific
e72068b3f6e9,GPT-5,Psychopathy,2.0,target_trait_by_prompt,specific
e72068b3f6e9,GPT-OSS-120B,Narcissism,1.6666666666666667,target_trait_by_prompt,broad
e72068b3f6e9,GPT-OSS-120B,Psychopathy,2.0,target_trait_by_prompt,broad
e72068b3f6e9,GPT-OSS-120B,Machiavellianism,1.5,target_trait_by_prompt,specific
e72068b3f6e9,GPT-OSS-120B,Narcissism,1.0,target_trait_by_prompt,specific
e72068b3f6e9,GPT-OSS-120B,Psychopathy,2.0,target_trait_by_prompt,specific
e72068b3f6e9,Grok-4,Machiavellianism,4.0,target_trait_by_prompt,broad
e72068b3f6e9,Grok-4,Narcissism,1.75,target_trait_by_prompt,broad
e72068b3f6e9,Grok-4,Psychopathy,3.5,target_trait_by_prompt,broad
e72068b3f6e9,Grok-4,Machiavellianism,1.5,target_trait_by_prompt,specific
e72068b3f6e9,Grok-4,Narcissism,1.75,target_trait_by_prompt,specific
e72068b3f6e9,Grok-4,Psychopathy,2.75,target_trait_by_prompt,specific
e72068b3f6e9,LLaMA-3,Machiavellianism,3.0,target_trait_by_prompt,broad
e72068b3f6e9,LLaMA-3,Narcissism,2.5,target_trait_by_prompt,broad
e72068b3f6e9,LLaMA-3,Psychopathy,1.25,target_trait_by_prompt,broad
e72068b3f6e9,LLaMA-3,Machiavellianism,2.75,target_trait_by_prompt,specific
e72068b3f6e9,LLaMA-3,Narcissism,2.75,target_trait_by_prompt,specific
e72068b3f6e9,LLaMA-3,Psychopathy,1.75,target_trait_by_prompt,specific
e801373921ee,GPT-5,Machiavellianism,3.0,target_trait_by_prompt,broad
e801373921ee,GPT-5,Narcissism,2.0,target_trait_by_prompt,broad
e801373921ee,GPT-5,Psychopathy,2.0,target_trait_by_prompt,broad
e801373921ee,GPT-5,Machiavellianism,2.0,target_trait_by_prompt,specific
e801373921ee,GPT-5,Narcissism,1.0,target_trait_by_prompt,specific
e801373921ee,GPT-5,Psychopathy,1.0,target_trait_by_prompt,specific
e801373921ee,GPT-OSS-120B,Machiavellianism,2.5,target_trait_by_prompt,broad
e801373921ee,GPT-OSS-120B,Narcissism,2.0,target_trait_by_prompt,broad
e801373921ee,GPT-OSS-120B,Psychopathy,1.5,target_trait_by_prompt,broad
e801373921ee,GPT-OSS-120B,Machiavellianism,2.0,target_trait_by_prompt,specific
e801373921ee,GPT-OSS-120B,Narcissism,1.6666666666666667,target_trait_by_prompt,specific
e801373921ee,GPT-OSS-120B,Psychopathy,1.0,target_trait_by_prompt,specific
e801373921ee,Grok-4,Machiavellianism,4.0,target_trait_by_prompt,broad
e801373921ee,Grok-4,Narcissism,1.75,target_trait_by_prompt,broad
e801373921ee,Grok-4,Psychopathy,3.0,target_trait_by_prompt,broad
e801373921ee,Grok-4,Machiavellianism,1.75,target_trait_by_prompt,specific
e801373921ee,Grok-4,Narcissism,1.0,target_trait_by_prompt,specific
e801373921ee,Grok-4,Psychopathy,1.0,target_trait_by_prompt,specific
e801373921ee,LLaMA-3,Machiavellianism,3.0,target_trait_by_prompt,broad
e801373921ee,LLaMA-3,Narcissism,2.25,target_trait_by_prompt,broad
e801373921ee,LLaMA-3,Psychopathy,2.25,target_trait_by_prompt,broad
e801373921ee,LLaMA-3,Machiavellianism,3.0,target_trait_by_prompt,specific
e801373921ee,LLaMA-3,Narcissism,3.5,target_trait_by_prompt,specific
e801373921ee,LLaMA-3,Psychopathy,2.25,target_trait_by_prompt,specific
eccf4e4dc36f,GPT-5,Machiavellianism,3.0,target_trait_by_prompt,broad
eccf4e4dc36f,GPT-5,Narcissism,3.0,target_trait_by_prompt,broad
eccf4e4dc36f,GPT-5,Psychopathy,1.0,target_trait_by_prompt,broad
eccf4e4dc36f,GPT-5,Machiavellianism,2.0,target_trait_by_prompt,specific
eccf4e4dc36f,GPT-5,Narcissism,2.0,target_trait_by_prompt,specific
eccf4e4dc36f,GPT-5,Psychopathy,1.0,target_trait_by_prompt,specific
eccf4e4dc36f,GPT-OSS-120B,Machiavellianism,4.0,target_trait_by_prompt,broad
eccf4e4dc36f,GPT-OSS-120B,Narcissism,3.0,target_trait_by_prompt,broad
eccf4e4dc36f,GPT-OSS-120B,Psychopathy,1.25,target_trait_by_prompt,broad
eccf4e4dc36f,GPT-OSS-120B,Machiavellianism,2.0,target_trait_by_prompt,specific
eccf4e4dc36f,GPT-OSS-120B,Narcissism,1.25,target_trait_by_prompt,specific
eccf4e4dc36f,GPT-OSS-120B,Psychopathy,1.25,target_trait_by_prompt,specific
eccf4e4dc36f,Grok-4,Machiavellianism,2.0,target_trait_by_prompt,broad
eccf4e4dc36f,Grok-4,Narcissism,3.0,target_trait_by_prompt,broad
eccf4e4dc36f,Grok-4,Psychopathy,1.0,target_trait_by_prompt,broad
eccf4e4dc36f,Grok-4,Machiavellianism,2.0,target_trait_by_prompt,specific
eccf4e4dc36f,Grok-4,Narcissism,1.5,target_trait_by_prompt,specific
eccf4e4dc36f,Grok-4,Psychopathy,1.0,target_trait_by_prompt,specific
eccf4e4dc36f,LLaMA-3,Machiavellianism,3.0,target_trait_by_prompt,broad
eccf4e4dc36f,LLaMA-3,Narcissism,3.5,target_trait_by_prompt,broad
eccf4e4dc36f,LLaMA-3,Psychopathy,1.25,target_trait_by_prompt,broad
eccf4e4dc36f,LLaMA-3,Machiavellianism,3.0,target_trait_by_prompt,specific
eccf4e4dc36f,LLaMA-3,Narcissism,2.75,target_trait_by_prompt,specific
eccf4e4dc36f,LLaMA-3,Psychopathy,1.0,target_trait_by_prompt,specific
f089217f0341,GPT-5,Machiavellianism,3.0,target_trait_by_prompt,broad
f089217f0341,GPT-5,Narcissism,1.0,target_trait_by_prompt,broad
f089217f0341,GPT-5,Psychopathy,1.75,target_trait_by_prompt,broad
f089217f0341,GPT-5,Machiavellianism,2.0,target_trait_by_prompt,specific
f089217f0341,GPT-5,Narcissism,2.0,target_trait_by_prompt,specific
f089217f0341,GPT-5,Psychopathy,2.0,target_trait_by_prompt,specific
f089217f0341,GPT-OSS-120B,Machiavellianism,3.0,target_trait_by_prompt,broad
f089217f0341,GPT-OSS-120B,Narcissism,1.25,target_trait_by_prompt,broad
f089217f0341,GPT-OSS-120B,Psychopathy,2.0,target_trait_by_prompt,broad
f089217f0341,GPT-OSS-120B,Machiavellianism,2.0,target_trait_by_prompt,specific
f089217f0341,GPT-OSS-120B,Narcissism,1.25,target_trait_by_prompt,specific
f089217f0341,GPT-OSS-120B,Psychopathy,2.0,target_trait_by_prompt,specific
f089217f0341,Grok-4,Machiavellianism,4.0,target_trait_by_prompt,broad
f089217f0341,Grok-4,Narcissism,1.0,target_trait_by_prompt,broad
f089217f0341,Grok-4,Psychopathy,2.0,target_trait_by_prompt,broad
f089217f0341,Grok-4,Machiavellianism,2.0,target_trait_by_prompt,specific
f089217f0341,Grok-4,Narcissism,2.0,target_trait_by_prompt,specific
f089217f0341,Grok-4,Psychopathy,2.5,target_trait_by_prompt,specific
f089217f0341,LLaMA-3,Machiavellianism,4.0,target_trait_by_prompt,broad
f089217f0341,LLaMA-3,Narcissism,3.5,target_trait_by_prompt,broad
f089217f0341,LLaMA-3,Psychopathy,2.75,target_trait_by_prompt,broad
f089217f0341,LLaMA-3,Machiavellianism,2.75,target_trait_by_prompt,specific
f089217f0341,LLaMA-3,Narcissism,2.5,target_trait_by_prompt,specific
f089217f0341,LLaMA-3,Psychopathy,2.25,target_trait_by_prompt,specific
f904fc265f68,GPT-5,Machiavellianism,2.0,target_trait_by_prompt,broad
f904fc265f68,GPT-5,Narcissism,3.0,target_trait_by_prompt,broad
f904fc265f68,GPT-5,Psychopathy,3.0,target_trait_by_prompt,broad
f904fc265f68,GPT-5,Machiavellianism,1.0,target_trait_by_prompt,specific
f904fc265f68,GPT-5,Narcissism,2.0,target_trait_by_prompt,specific
f904fc265f68,GPT-5,Psychopathy,1.0,target_trait_by_prompt,specific
f904fc265f68,GPT-OSS-120B,Machiavellianism,3.3333333333333335,target_trait_by_prompt,broad
f904fc265f68,GPT-OSS-120B,Narcissism,2.25,target_trait_by_prompt,broad
f904fc265f68,GPT-OSS-120B,Psychopathy,1.75,target_trait_by_prompt,broad
f904fc265f68,GPT-OSS-120B,Machiavellianism,2.0,target_trait_by_prompt,specific
f904fc265f68,GPT-OSS-120B,Narcissism,2.0,target_trait_by_prompt,specific
f904fc265f68,Grok-4,Machiavellianism,2.0,target_trait_by_prompt,broad
f904fc265f68,Grok-4,Narcissism,2.0,target_trait_by_prompt,broad
f904fc265f68,Grok-4,Psychopathy,2.0,target_trait_by_prompt,broad
f904fc265f68,Grok-4,Machiavellianism,1.0,target_trait_by_prompt,specific
f904fc265f68,Grok-4,Narcissism,1.0,target_trait_by_prompt,specific
f904fc265f68,Grok-4,Psychopathy,1.75,target_trait_by_prompt,specific
f904fc265f68,LLaMA-3,Machiavellianism,2.0,target_trait_by_prompt,broad
f904fc265f68,LLaMA-3,Narcissism,4.0,target_trait_by_prompt,broad
f904fc265f68,LLaMA-3,Psychopathy,2.0,target_trait_by_prompt,broad
f904fc265f68,LLaMA-3,Machiavellianism,2.0,target_trait_by_prompt,specific
f904fc265f68,LLaMA-3,Narcissism,4.0,target_trait_by_prompt,specific
f904fc265f68,LLaMA-3,Psychopathy,1.75,target_trait_by_prompt,specific
fb129c79286b,GPT-5,Machiavellianism,2.0,target_trait_by_prompt,broad
fb129c79286b,GPT-5,Narcissism,2.0,target_trait_by_prompt,broad
fb129c79286b,GPT-5,Psychopathy,1.0,target_trait_by_prompt,broad
fb129c79286b,GPT-5,Machiavellianism,3.0,target_trait_by_prompt,specific
fb129c79286b,GPT-5,Narcissism,3.75,target_trait_by_prompt,specific
fb129c79286b,GPT-5,Psychopathy,1.0,target_trait_by_prompt,specific
fb129c79286b,GPT-OSS-120B,Machiavellianism,2.0,target_trait_by_prompt,broad
fb129c79286b,GPT-OSS-120B,Narcissism,2.5,target_trait_by_prompt,broad
fb129c79286b,GPT-OSS-120B,Psychopathy,1.75,target_trait_by_prompt,broad
fb129c79286b,GPT-OSS-120B,Machiavellianism,2.0,target_trait_by_prompt,specific
fb129c79286b,GPT-OSS-120B,Narcissism,4.0,target_trait_by_prompt,specific
fb129c79286b,GPT-OSS-120B,Psychopathy,1.0,target_trait_by_prompt,specific
fb129c79286b,Grok-4,Machiavellianism,1.75,target_trait_by_prompt,broad
fb129c79286b,Grok-4,Narcissism,2.25,target_trait_by_prompt,broad
fb129c79286b,Grok-4,Psychopathy,2.0,target_trait_by_prompt,broad
fb129c79286b,Grok-4,Machiavellianism,2.0,target_trait_by_prompt,specific
fb129c79286b,Grok-4,Narcissism,4.0,target_trait_by_prompt,specific
fb129c79286b,Grok-4,Psychopathy,1.0,target_trait_by_prompt,specific
fb129c79286b,LLaMA-3,Machiavellianism,2.0,target_trait_by_prompt,broad
fb129c79286b,LLaMA-3,Narcissism,3.0,target_trait_by_prompt,broad
fb129c79286b,LLaMA-3,Psychopathy,2.75,target_trait_by_prompt,broad
fb129c79286b,LLaMA-3,Machiavellianism,3.0,target_trait_by_prompt,specific
fb129c79286b,LLaMA-3,Narcissism,2.5,target_trait_by_prompt,specific
fb129c79286b,LLaMA-3,Psychopathy,2.0,target_trait_by_prompt,specific
016dc2ca774e,MODEL_AVERAGE,Machiavellianism,2.1875,target_trait_by_prompt,broad
016dc2ca774e,MODEL_AVERAGE,Narcissism,2.9375,target_trait_by_prompt,broad
016dc2ca774e,MODEL_AVERAGE,Psychopathy,1.1458333333333333,target_trait_by_prompt,broad
016dc2ca774e,MODEL_AVERAGE,Machiavellianism,1.9375,target_trait_by_prompt,specific
016dc2ca774e,MODEL_AVERAGE,Narcissism,1.7708333333333333,target_trait_by_prompt,specific
016dc2ca774e,MODEL_AVERAGE,Psychopathy,1.4375,target_trait_by_prompt,specific
0485d66e43c0,MODEL_AVERAGE,Machiavellianism,2.3333333333333335,target_trait_by_prompt,broad
0485d66e43c0,MODEL_AVERAGE,Narcissism,2.8125,target_trait_by_prompt,broad
0485d66e43c0,MODEL_AVERAGE,Psychopathy,2.0833333333333335,target_trait_by_prompt,broad
0485d66e43c0,MODEL_AVERAGE,Machiavellianism,4.0,target_trait_by_prompt,specific
0485d66e43c0,MODEL_AVERAGE,Narcissism,2.1666666666666665,target_trait_by_prompt,specific
0485d66e43c0,MODEL_AVERAGE,Psychopathy,1.4375,target_trait_by_prompt,specific
04f2f320cb62,MODEL_AVERAGE,Machiavellianism,3.875,target_trait_by_prompt,broad
04f2f320cb62,MODEL_AVERAGE,Narcissism,1.875,target_trait_by_prompt,broad
04f2f320cb62,MODEL_AVERAGE,Psychopathy,1.8541666666666667,target_trait_by_prompt,broad
04f2f320cb62,MODEL_AVERAGE,Machiavellianism,1.875,target_trait_by_prompt,specific
04f2f320cb62,MODEL_AVERAGE,Narcissism,1.375,target_trait_by_prompt,specific
04f2f320cb62,MODEL_AVERAGE,Psychopathy,1.7708333333333333,target_trait_by_prompt,specific
0cb295ccb6c3,MODEL_AVERAGE,Machiavellianism,1.8125,target_trait_by_prompt,broad
0cb295ccb6c3,MODEL_AVERAGE,Narcissism,1.625,target_trait_by_prompt,broad
0cb295ccb6c3,MODEL_AVERAGE,Psychopathy,1.8125,target_trait_by_prompt,broad
0cb295ccb6c3,MODEL_AVERAGE,Machiavellianism,3.75,target_trait_by_prompt,specific
0cb295ccb6c3,MODEL_AVERAGE,Narcissism,2.0625,target_trait_by_prompt,specific
0cb295ccb6c3,MODEL_AVERAGE,Psychopathy,1.0,target_trait_by_prompt,specific
0d2a04215716,MODEL_AVERAGE,Machiavellianism,2.1875,target_trait_by_prompt,broad
0d2a04215716,MODEL_AVERAGE,Narcissism,3.2291666666666665,target_trait_by_prompt,broad
0d2a04215716,MODEL_AVERAGE,Psychopathy,1.875,target_trait_by_prompt,broad
0d2a04215716,MODEL_AVERAGE,Machiavellianism,1.375,target_trait_by_prompt,specific
0d2a04215716,MODEL_AVERAGE,Narcissism,1.625,target_trait_by_prompt,specific
0d2a04215716,MODEL_AVERAGE,Psychopathy,1.375,target_trait_by_prompt,specific
10bbdf7065ea,MODEL_AVERAGE,Machiavellianism,4.0,target_trait_by_prompt,broad
10bbdf7065ea,MODEL_AVERAGE,Narcissism,2.1875,target_trait_by_prompt,broad
10bbdf7065ea,MODEL_AVERAGE,Psychopathy,3.0625,target_trait_by_prompt,broad
10bbdf7065ea,MODEL_AVERAGE,Machiavellianism,1.5,target_trait_by_prompt,specific
10bbdf7065ea,MODEL_AVERAGE,Narcissism,1.9375,target_trait_by_prompt,specific
10bbdf7065ea,MODEL_AVERAGE,Psychopathy,1.4375,target_trait_by_prompt,specific
17de6ad95fc5,MODEL_AVERAGE,Machiavellianism,1.6041666666666667,target_trait_by_prompt,broad
17de6ad95fc5,MODEL_AVERAGE,Narcissism,2.1875,target_trait_by_prompt,broad
17de6ad95fc5,MODEL_AVERAGE,Psychopathy,1.4375,target_trait_by_prompt,broad
17de6ad95fc5,MODEL_AVERAGE,Machiavellianism,2.25,target_trait_by_prompt,specific
17de6ad95fc5,MODEL_AVERAGE,Narcissism,1.5625,target_trait_by_prompt,specific
17de6ad95fc5,MODEL_AVERAGE,Psychopathy,1.125,target_trait_by_prompt,specific
18c0f0855e98,MODEL_AVERAGE,Machiavellianism,4.0,target_trait_by_prompt,broad
18c0f0855e98,MODEL_AVERAGE,Narcissism,2.5625,target_trait_by_prompt,broad
18c0f0855e98,MODEL_AVERAGE,Psychopathy,1.1875,target_trait_by_prompt,broad
18c0f0855e98,MODEL_AVERAGE,Machiavellianism,2.25,target_trait_by_prompt,specific
18c0f0855e98,MODEL_AVERAGE,Narcissism,2.375,target_trait_by_prompt,specific
18c0f0855e98,MODEL_AVERAGE,Psychopathy,1.5,target_trait_by_prompt,specific
23afc807deb7,MODEL_AVERAGE,Machiavellianism,1.9375,target_trait_by_prompt,broad
23afc807deb7,MODEL_AVERAGE,Narcissism,2.875,target_trait_by_prompt,broad
23afc807deb7,MODEL_AVERAGE,Psychopathy,2.0,target_trait_by_prompt,broad
23afc807deb7,MODEL_AVERAGE,Machiavellianism,1.25,target_trait_by_prompt,specific
23afc807deb7,MODEL_AVERAGE,Narcissism,2.3125,target_trait_by_prompt,specific
23afc807deb7,MODEL_AVERAGE,Psychopathy,1.375,target_trait_by_prompt,specific
2a52ccd9a203,MODEL_AVERAGE,Machiavellianism,1.1875,target_trait_by_prompt,broad
2a52ccd9a203,MODEL_AVERAGE,Narcissism,3.3125,target_trait_by_prompt,broad
2a52ccd9a203,MODEL_AVERAGE,Psychopathy,1.1875,target_trait_by_prompt,broad
2a52ccd9a203,MODEL_AVERAGE,Machiavellianism,3.6666666666666665,target_trait_by_prompt,specific
2a52ccd9a203,MODEL_AVERAGE,Narcissism,3.25,target_trait_by_prompt,specific
2a52ccd9a203,MODEL_AVERAGE,Psychopathy,1.75,target_trait_by_prompt,specific
31d8b8f5c082,MODEL_AVERAGE,Machiavellianism,1.4375,target_trait_by_prompt,broad
31d8b8f5c082,MODEL_AVERAGE,Narcissism,2.8125,target_trait_by_prompt,broad
31d8b8f5c082,MODEL_AVERAGE,Psychopathy,1.4375,target_trait_by_prompt,broad
31d8b8f5c082,MODEL_AVERAGE,Machiavellianism,1.3125,target_trait_by_prompt,specific
31d8b8f5c082,MODEL_AVERAGE,Narcissism,1.5625,target_trait_by_prompt,specific
31d8b8f5c082,MODEL_AVERAGE,Psychopathy,1.125,target_trait_by_prompt,specific
3221afe85687,MODEL_AVERAGE,Machiavellianism,2.1666666666666665,target_trait_by_prompt,broad
3221afe85687,MODEL_AVERAGE,Narcissism,3.3333333333333335,target_trait_by_prompt,broad
3221afe85687,MODEL_AVERAGE,Psychopathy,1.875,target_trait_by_prompt,broad
3221afe85687,MODEL_AVERAGE,Machiavellianism,1.3125,target_trait_by_prompt,specific
3221afe85687,MODEL_AVERAGE,Narcissism,2.5625,target_trait_by_prompt,specific
3221afe85687,MODEL_AVERAGE,Psychopathy,1.5833333333333333,target_trait_by_prompt,specific
3817529bbbe4,MODEL_AVERAGE,Machiavellianism,2.5,target_trait_by_prompt,broad
3817529bbbe4,MODEL_AVERAGE,Narcissism,3.0625,target_trait_by_prompt,broad
3817529bbbe4,MODEL_AVERAGE,Psychopathy,1.25,target_trait_by_prompt,broad
3817529bbbe4,MODEL_AVERAGE,Machiavellianism,2.8333333333333335,target_trait_by_prompt,specific
3817529bbbe4,MODEL_AVERAGE,Narcissism,2.5,target_trait_by_prompt,specific
3817529bbbe4,MODEL_AVERAGE,Psychopathy,1.5208333333333333,target_trait_by_prompt,specific
390c36247e1a,MODEL_AVERAGE,Machiavellianism,1.3125,target_trait_by_prompt,broad
390c36247e1a,MODEL_AVERAGE,Narcissism,2.375,target_trait_by_prompt,broad
390c36247e1a,MODEL_AVERAGE,Psychopathy,1.4375,target_trait_by_prompt,broad
390c36247e1a,MODEL_AVERAGE,Machiavellianism,2.875,target_trait_by_prompt,specific
390c36247e1a,MODEL_AVERAGE,Narcissism,1.625,target_trait_by_prompt,specific
390c36247e1a,MODEL_AVERAGE,Psychopathy,2.0,target_trait_by_prompt,specific
44c88787a705,MODEL_AVERAGE,Machiavellianism,3.25,target_trait_by_prompt,broad
44c88787a705,MODEL_AVERAGE,Narcissism,3.125,target_trait_by_prompt,broad
44c88787a705,MODEL_AVERAGE,Psychopathy,1.125,target_trait_by_prompt,broad
44c88787a705,MODEL_AVERAGE,Machiavellianism,1.75,target_trait_by_prompt,specific
44c88787a705,MODEL_AVERAGE,Narcissism,2.375,target_trait_by_prompt,specific
44c88787a705,MODEL_AVERAGE,Psychopathy,3.25,target_trait_by_prompt,specific
46a045274ee9,MODEL_AVERAGE,Machiavellianism,2.0,target_trait_by_prompt,broad
46a045274ee9,MODEL_AVERAGE,Narcissism,1.4375,target_trait_by_prompt,broad
46a045274ee9,MODEL_AVERAGE,Psychopathy,1.5625,target_trait_by_prompt,broad
46a045274ee9,MODEL_AVERAGE,Machiavellianism,1.5,target_trait_by_prompt,specific
46a045274ee9,MODEL_AVERAGE,Narcissism,2.1875,target_trait_by_prompt,specific
46a045274ee9,MODEL_AVERAGE,Psychopathy,1.1458333333333333,target_trait_by_prompt,specific
48f801d12e74,MODEL_AVERAGE,Machiavellianism,3.9375,target_trait_by_prompt,broad
48f801d12e74,MODEL_AVERAGE,Narcissism,2.291666666666667,target_trait_by_prompt,broad
48f801d12e74,MODEL_AVERAGE,Psychopathy,2.6041666666666665,target_trait_by_prompt,broad
48f801d12e74,MODEL_AVERAGE,Machiavellianism,2.8333333333333335,target_trait_by_prompt,specific
48f801d12e74,MODEL_AVERAGE,Narcissism,2.5,target_trait_by_prompt,specific
48f801d12e74,MODEL_AVERAGE,Psychopathy,3.1666666666666665,target_trait_by_prompt,specific
4e04fa6487c9,MODEL_AVERAGE,Machiavellianism,2.8125,target_trait_by_prompt,broad
4e04fa6487c9,MODEL_AVERAGE,Narcissism,1.75,target_trait_by_prompt,broad
4e04fa6487c9,MODEL_AVERAGE,Psychopathy,3.0,target_trait_by_prompt,broad
4e04fa6487c9,MODEL_AVERAGE,Machiavellianism,1.0,target_trait_by_prompt,specific
4e04fa6487c9,MODEL_AVERAGE,Narcissism,1.375,target_trait_by_prompt,specific
4e04fa6487c9,MODEL_AVERAGE,Psychopathy,1.6875,target_trait_by_prompt,specific
4e6666d47d74,MODEL_AVERAGE,Machiavellianism,2.875,target_trait_by_prompt,broad
4e6666d47d74,MODEL_AVERAGE,Narcissism,1.5833333333333333,target_trait_by_prompt,broad
4e6666d47d74,MODEL_AVERAGE,Psychopathy,1.0625,target_trait_by_prompt,broad
4e6666d47d74,MODEL_AVERAGE,Machiavellianism,2.25,target_trait_by_prompt,specific
4e6666d47d74,MODEL_AVERAGE,Narcissism,1.3125,target_trait_by_prompt,specific
4e6666d47d74,MODEL_AVERAGE,Psychopathy,1.1875,target_trait_by_prompt,specific
52faefe2ee05,MODEL_AVERAGE,Machiavellianism,4.0,target_trait_by_prompt,broad
52faefe2ee05,MODEL_AVERAGE,Narcissism,3.5,target_trait_by_prompt,broad
52faefe2ee05,MODEL_AVERAGE,Psychopathy,3.4166666666666665,target_trait_by_prompt,broad
52faefe2ee05,MODEL_AVERAGE,Machiavellianism,2.0,target_trait_by_prompt,specific
52faefe2ee05,MODEL_AVERAGE,Narcissism,1.6875,target_trait_by_prompt,specific
52faefe2ee05,MODEL_AVERAGE,Psychopathy,4.3125,target_trait_by_prompt,specific
57e90e8a7533,MODEL_AVERAGE,Machiavellianism,1.625,target_trait_by_prompt,broad
57e90e8a7533,MODEL_AVERAGE,Narcissism,2.9166666666666665,target_trait_by_prompt,broad
57e90e8a7533,MODEL_AVERAGE,Psychopathy,1.5625,target_trait_by_prompt,broad
57e90e8a7533,MODEL_AVERAGE,Machiavellianism,3.0,target_trait_by_prompt,specific
57e90e8a7533,MODEL_AVERAGE,Narcissism,2.625,target_trait_by_prompt,specific
57e90e8a7533,MODEL_AVERAGE,Psychopathy,1.5,target_trait_by_prompt,specific
5b82c3d4e092,MODEL_AVERAGE,Machiavellianism,2.9166666666666665,target_trait_by_prompt,broad
5b82c3d4e092,MODEL_AVERAGE,Narcissism,1.75,target_trait_by_prompt,broad
5b82c3d4e092,MODEL_AVERAGE,Psychopathy,2.125,target_trait_by_prompt,broad
5b82c3d4e092,MODEL_AVERAGE,Machiavellianism,1.3125,target_trait_by_prompt,specific
5b82c3d4e092,MODEL_AVERAGE,Narcissism,1.75,target_trait_by_prompt,specific
5b82c3d4e092,MODEL_AVERAGE,Psychopathy,2.125,target_trait_by_prompt,specific
5be0882cd92e,MODEL_AVERAGE,Machiavellianism,2.0625,target_trait_by_prompt,broad
5be0882cd92e,MODEL_AVERAGE,Narcissism,2.375,target_trait_by_prompt,broad
5be0882cd92e,MODEL_AVERAGE,Psychopathy,1.5,target_trait_by_prompt,broad
5be0882cd92e,MODEL_AVERAGE,Machiavellianism,2.1875,target_trait_by_prompt,specific
5be0882cd92e,MODEL_AVERAGE,Narcissism,1.5208333333333333,target_trait_by_prompt,specific
5be0882cd92e,MODEL_AVERAGE,Psychopathy,2.0,target_trait_by_prompt,specific
6036794570f2,MODEL_AVERAGE,Machiavellianism,2.25,target_trait_by_prompt,broad
6036794570f2,MODEL_AVERAGE,Narcissism,2.6666666666666665,target_trait_by_prompt,broad
6036794570f2,MODEL_AVERAGE,Psychopathy,1.4375,target_trait_by_prompt,broad
6036794570f2,MODEL_AVERAGE,Machiavellianism,3.3333333333333335,target_trait_by_prompt,specific
6036794570f2,MODEL_AVERAGE,Narcissism,3.0625,target_trait_by_prompt,specific
6036794570f2,MODEL_AVERAGE,Psychopathy,1.7916666666666667,target_trait_by_prompt,specific
62dbbd1aa2cb,MODEL_AVERAGE,Machiavellianism,2.0625,target_trait_by_prompt,broad
62dbbd1aa2cb,MODEL_AVERAGE,Narcissism,4.75,target_trait_by_prompt,broad
62dbbd1aa2cb,MODEL_AVERAGE,Psychopathy,1.375,target_trait_by_prompt,broad
62dbbd1aa2cb,MODEL_AVERAGE,Machiavellianism,1.75,target_trait_by_prompt,specific
62dbbd1aa2cb,MODEL_AVERAGE,Narcissism,2.75,target_trait_by_prompt,specific
62dbbd1aa2cb,MODEL_AVERAGE,Psychopathy,1.9375,target_trait_by_prompt,specific
67534788b519,MODEL_AVERAGE,Machiavellianism,1.375,target_trait_by_prompt,broad
67534788b519,MODEL_AVERAGE,Narcissism,2.3125,target_trait_by_prompt,broad
67534788b519,MODEL_AVERAGE,Psychopathy,1.25,target_trait_by_prompt,broad
67534788b519,MODEL_AVERAGE,Machiavellianism,2.75,target_trait_by_prompt,specific
67534788b519,MODEL_AVERAGE,Narcissism,2.125,target_trait_by_prompt,specific
